x,y,x,y,x,y,x,y,Name,Genes
6.833768,-12.316886,15.700509,-13.197664,20.670015,-5.005109,9.8403015,-12.174753,MR-UBC9-SRC1 complex (human),PPP3CA NCOA1 NR3C2 
4.1063437,-10.58658,11.0535555,-13.636166,17.322912,-7.9241395,4.5232496,-11.232447,NuA4/Tip60-HAT complex B (human),RUVBL1 TRRAP KAT5 ACTL6A RUVBL2 EPC1 DMAP1 MORF4 
-1.1099553,-12.510627,7.7771487,-20.359106,34.115856,-11.903649,1.5133876,-17.501305,Exosome (human),EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 DIS3 EXOSC9 EXOSC4 EXOSC3 EXOSC2 EXOSC1 
6.6474495,-10.040582,16.110079,-11.355937,18.436016,-3.2246103,8.506584,-8.455882,DDB complex (human),DDB2 DDB1 
3.4729292,-21.926897,15.678636,-23.014242,31.145712,-11.321287,10.577379,-19.97096,"SNARE complex (VAMP2, SNAP25, STX1a, CPLX1) (human)",SNAP25 CPLX1 VAMP2 STX1A 
3.4807308,-21.9345,15.654038,-23.020647,31.125847,-11.31166,10.612035,-20.003363,"SNARE complex (VAMP2, SNAP25, STX1a, CPLX2) (human)",SNAP25 VAMP2 CPLX2 STX1A 
3.2753875,-21.734911,15.884283,-22.902231,30.912165,-11.25948,10.738567,-20.085718,"SNARE complex (STX11, VAMP2, SNAP23) (human)",SNAP23 VAMP2 STX11 
4.0488906,-10.524479,10.980799,-13.641633,17.279549,-7.923198,4.4939775,-11.196605,NuA4/Tip60-HAT complex A (human),TRRAP MEAF6 ACTL6A RUVBL1 C20ORF20 ING3 YEATS4 KAT5 RUVBL2 EPC1 EPC2 EP400 DMAP1 BRD8 MORF4 
4.1066523,-10.572602,11.021153,-13.618099,17.351715,-7.8998604,4.5129075,-11.223587,DMAP1-associated complex (human),RUVBL1 VPS72 TRRAP SRCAP ACTL6A RUVBL2 EPC1 EP400 DMAP1 BRD8 
3.2654984,-21.73641,15.946455,-22.87121,30.841574,-11.202742,10.78739,-20.13004,"SNARE complex (STX2, SNAP23) (human)",SNAP23 STX2 
3.2204783,-21.691298,15.945884,-22.872429,30.859556,-11.235161,10.793274,-20.137026,"SNARE complex (STX4, SNAP23) (human)",SNAP23 STX4 
4.2348948,-12.8982,13.362952,-14.155037,19.420729,-7.7696705,6.0134263,-12.221831,BRM-SIN3A-HDAC complex (human),SMARCD1 SMARCC1 SMARCD2 SMARCC2 SMARCB1 HDAC2 ACTL6A SIN3A PRMT5 SMARCE1 ARID1A SMARCA2 
-0.9833876,-11.932627,6.7934527,-21.269989,34.785698,-12.363792,1.3295466,-16.954199,eRF1-eRF3-GTP-Mg(2+) complex (human),ETF1 GSPT2 GSPT1 
2.9820004,-17.725325,13.063959,-19.512678,23.988152,-9.926555,6.388456,-17.771486,FCP1-associated protein complex (human),POLR2B CTDP1 PRMT5 STK38 ERH GTF2F1 WDR77 
1.6713114,-17.61701,11.272593,-19.680176,25.743422,-9.496831,4.9982877,-18.467875,"Upf complex (UPF1, UPF2, UPF3a) (human)",UPF2 UPF1 UPF3A 
1.6687407,-17.616993,11.298696,-19.674984,25.74253,-9.512163,4.9995184,-18.473703,"Upf complex (UPF1, UPF2, UPF3b) (human)",UPF2 UPF1 UPF3B 
1.7339721,-17.608011,11.410168,-19.614655,25.649216,-9.506287,5.0869913,-18.454702,Postsplicing complex (human),NXF1 UPF2 UPF1 RBM8A RNPS1 UPF3B UPF3A 
5.0786996,-18.775131,18.005241,-19.680573,30.02376,-10.00411,7.86768,-19.327757,MRIP-MBS-RHOA complex (human),RHOA PPP1R12A MPRIP 
2.7416177,-17.74007,12.907036,-19.630428,24.209126,-9.883558,6.190813,-17.9805,20S methylosome-SmD complex (human),SNRPD3 CLNS1A PRMT5 LOC100129492 
3.2433345,-21.714415,15.93575,-22.881456,30.749676,-11.108534,10.815869,-20.15967,"SNARE complex (STX6, SNAP23) (human)",SNAP23 STX6 
1.6529297,-17.619593,11.248574,-19.679674,25.74078,-9.512613,4.9356346,-18.465874,"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN) (human)",UPF2 EXOSC10 UPF1 XRN2 XRN1 PARN UPF3B EXOSC4 EXOSC2 DCP2 
2.870804,-17.763268,12.9788065,-19.707027,24.108305,-9.888185,6.2838717,-17.915005,JBP1-pICln complex (human),CLNS1A PRMT5 SNRPB 
4.906113,-18.946302,18.119188,-19.815449,29.95201,-10.031857,7.778565,-19.45371,TRPC1-STIM1-ORAI1 complex (human),CTNND2 TRPC1 ORAI1 
6.588547,-16.486458,17.083466,-17.652826,26.629854,-6.0657387,10.521466,-16.642843,"PAR-6-VE-cadherin complex, endothelial (human)",PARD6A CDH5 PARD6G 
6.6005864,-16.528551,17.06378,-17.591553,26.657904,-6.0730677,10.479976,-16.662775,"PAR-6-PAR-3-VE-cadherin complex, endothelial (human)",PARD6A CDH5 PKHD1 PARD6G 
2.9578962,-17.53638,12.865168,-19.581404,24.08123,-9.971073,6.2634244,-17.878714,Anti-Sm protein complex (human),SIP1 CLNS1A PRMT5 GEMIN4 SMN1 DDX20 SNRPB 
2.7193768,-17.683786,12.864021,-19.623991,24.247503,-9.931057,6.1556253,-17.984505,6S methyltransferase complex (human),SNRPD3 CLNS1A LOC100129492 
2.7206948,-17.705772,12.808336,-19.681585,24.228056,-9.886684,6.1757045,-17.97535,20S methylosome and RG-containing Sm protein complex (human),SNRPD3 CLNS1A SNRPD2 PRMT5 LOC100129492 SNRPB 
2.6900249,-17.681948,12.672426,-19.709047,24.336931,-9.8491125,6.054956,-18.02662,6S methyltransferase and RG-containing Sm proteins complex (human),LOC100130932 SNRPD3 CLNS1A SNRPD2 SNRPF LOC100129492 SNRPE SNRPB 
2.8564715,-17.757948,12.972015,-19.657375,24.14942,-9.896614,6.336061,-17.953619,20S methyltransferase core complex (human),CLNS1A PRMT5 
4.0594974,-13.441423,12.85478,-13.904424,19.263731,-7.075151,6.0625806,-12.884748,LIN9-BMYB complex (human),LIN9 MYBL2 
-0.4467367,-11.224287,6.8316708,-21.774149,35.800446,-11.902126,1.3632778,-16.341196,PCI-PSA-SCG2 complex (human),KLK3 SCG2 SERPINA5 
6.89094,-16.952917,17.73492,-17.813406,28.416897,-6.0377345,10.4594,-17.170734,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated (human)",CD2AP MPP5 CAPZA2 SH3KBP1 CAPZB CAPZA1 INADL ARHGAP17 AMOT 
6.5073357,-16.617651,17.074018,-17.731356,26.805262,-6.2307673,10.359325,-16.724833,RICH1-PAR3-aPKC polarity complex (human),PKHD1 PRKCI ARHGAP17 
6.902801,-16.998463,17.653645,-17.905035,28.323887,-6.193008,10.441819,-17.17249,"RICH1/AMOT polarity complex, Flag-Amot precipitated (human)",MPP5 AMOTL1 INADL ARHGAP17 AMOTL2 MPDZ MPP7 AMOT 
3.1783545,-21.64861,16.033201,-22.781889,30.774,-11.109747,10.891224,-20.23694,"SNARE complex (Stx4, Stx6, Stx7, Vamp3, Vamp7, Vamp8, Vti1b) (mouse)",VAMP8 VAMP7-PS STX7 VTI1B STX6 STX4A VAMP3 
3.0549335,-13.751249,12.306712,-15.748595,19.888266,-9.104687,5.621375,-13.858265,DNMT1-G9a-PCNA complex (human),PCNA EHMT2 DNMT1 
-2.375015,-13.735941,7.6354885,-20.163921,33.971214,-11.352817,1.1473283,-19.047346,Par-3-p75NTR complex (mouse),NGFR PARD3 
3.4029386,-13.622711,12.506802,-15.661605,20.46333,-8.870355,5.915368,-13.651862,DNMT1-G9a complex (human),EHMT2 DNMT1 
0.54106176,-16.059452,9.217385,-12.65925,13.803044,-7.147706,2.676862,-17.264889,TRAP-SMCC mediator complex (human),MED1 MED25 MED4 MED22 MED11 MED17 MED19 MED8 MED18 MED29 
4.3444695,-11.837257,12.755639,-15.0785265,20.66138,-8.345816,6.832896,-11.3401375,BRAF53-BRCA2 complex (human),KDM1A HDAC1 HDAC2 PHF21A HMG20B BRCA2 RCOR1 
3.465171,-21.919977,15.694874,-23.02176,31.119192,-11.288919,10.646183,-20.032751,"SNARE complex (STX1A, SNAP29) (human)",SNAP29 STX1A 
3.1608043,-21.632633,16.068413,-22.750408,30.685184,-11.025945,10.926365,-20.270224,"SNARE complex (VAMP3, VAMP4, VAMP8, STX6) (human)",VAMP8 STX6 VAMP3 VAMP4 
3.1749165,-21.641134,16.027618,-22.774178,30.795929,-11.121551,10.858554,-20.20922,"SNARE complex (VAMP3, VAMP4, STX16) (human)",STX16 VAMP3 VAMP4 
3.177369,-21.643253,16.028202,-22.775137,30.787172,-11.107374,10.883258,-20.234259,"SNARE complex (VAMP3, STX6, VTI1A) (human)",STX6 VTI1A VAMP3 
3.163176,-21.631485,16.031181,-22.774754,30.791386,-11.117556,10.915496,-20.26049,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b) (human)",STX16 VTI1B STX6 VTI1A VAMP4 
-1.23512,-16.294172,9.932005,-20.720366,32.686672,-10.3018465,2.5922408,-19.857655,PRKAC-AKAP5-ADRB1 complex (human),PRKACG ADRB1 PRKACB AKAP5 PRKACA 
4.158797,-12.330585,12.714649,-14.6888895,20.165867,-8.323292,6.4467454,-11.688145,MTA1 complex (human),MTA1 HDAC1 HDAC2 RBBP4 MBD3 RBBP7 
4.202094,-12.325333,12.775983,-14.658594,20.114937,-8.260947,6.476224,-11.761333,MTA2 complex (human),MTA2 HDAC1 SIN3B HDAC2 SIN3A RBBP4 MBD3 RBBP7 CHD4 
4.2050514,-12.396569,12.715138,-14.712389,20.128407,-8.272995,6.4885573,-11.7508545,MTA1-HDAC core complex (human),MTA1 HDAC1 HDAC2 RBBP4 RBBP7 
0.6547941,-16.055283,9.238912,-12.639569,13.8724785,-7.102524,2.8123968,-17.216925,CDK8-CyclinC-Mediator complex (human),CDK8 CCNC 
-1.400885,-12.43822,6.5213,-20.611687,34.3328,-12.429053,0.74020714,-16.992163,RET-Rai complex (human),RET SHC3 
-0.87220484,-11.675538,6.405977,-20.79631,34.88245,-12.5243635,1.0051767,-16.662062,SHC3-GAB1 complex (human),SHC3 GAB1 
1.1811566,-13.879917,12.855248,-11.772454,17.900955,-6.047858,4.1284575,-14.592114,ADAR1-CDK2 complex (human),CDK2 ADAR 
0.61493313,-16.076918,9.219194,-12.695292,13.77429,-7.129752,2.7975144,-17.301382,ARC92-Mediator complex (human),MED1 MED17 MED16 MED6 MED7 MED13 MED12 MED23 CDK8 MED26 MED15 MED14 MED25 
0.57481647,-16.060059,9.245814,-12.687314,13.763838,-7.1767983,2.7072685,-17.202713,CRSP-Mediator 2 complex (human),MED24 MED23 MED15 MED14 MED4 MED17 MED16 MED6 MED7 MED18 
3.3451118,-21.812214,15.864371,-22.930885,30.928053,-11.252513,10.757309,-20.107016,"SNARE complex (SNAP23, STX1A) (human)",SNAP23 STX1A 
3.2886593,-14.314183,12.16075,-15.138988,20.252338,-8.785778,2.0228577,-18.119722,CERF complex (CECR2-containing remodeling factor complex) (human),CECR2 SMARCA1 
6.659405,-16.593018,17.242268,-17.741253,26.701069,-6.0760264,10.478263,-16.742033,PAR3-PAR6-PALS1 complex (human),PARD6A PKHD1 MPP5 
3.5790792,-15.167164,12.104744,-15.367786,20.342985,-9.024775,6.2751336,-16.428505,Remodeling and spacing factor (RSF) complex (human),RSF1 SMARCA5 
3.3868504,-14.465541,12.143047,-15.182499,20.253819,-8.783816,6.184225,-16.479683,SNF2L-RSF1 complex (human),SMARCA1 RSF1 
2.4099813,-16.2804,12.572872,-18.288889,23.68947,-9.066037,5.51502,-17.105625,Toposome (human),PRPF8 DHX9 TOP2A DDX21 SSRP1 HNRNPC SRPK1 
3.5797672,-15.253459,12.125498,-15.379276,20.358343,-9.110201,6.2485805,-16.368725,WCRF complex (human),BAZ1A SMARCA5 
7.396002,-14.850071,16.51512,-15.503147,23.73963,-5.357233,9.865101,-13.983804,SCRIB-LGL2 complex (human),SCRIB LLGL2 
-1.4732684,-13.131159,8.071874,-20.015448,33.750267,-11.618491,1.5423772,-18.154428,CENP-A nucleosome associated complex (human),CENPH CENPC1 MLF1IP CENPM CENPN CENPT 
7.409621,-14.787846,16.51859,-15.479096,23.707834,-5.3438106,9.851022,-13.964517,SCRIB-VANGL2 complex (human),VANGL2 SCRIB 
3.6745,-15.342935,13.095907,-17.707037,23.017464,-8.472747,6.4215264,-16.662466,CEN complex (human),CBX8 SUPT16H ZC3H13 WTAP HSPA5 RING1 CBX3 HSPA8 SSRP1 KIF23 SHCBP1 ZFP91-CNTF WDR11 SMARCA5 CUL4A NUP93 DDB1 CENPH CENPC1 CENPI CENPK CENPL CENPM LPPR3 CENPO RNF2 MLF1IP SRRT CENPA BMI1 CENPB RSF1 FBL KIAA1429 RACGAP1 COBLL1 DHX38 
7.410002,-14.762496,16.537151,-15.431016,23.718767,-5.3355746,9.863864,-13.955296,Scrib-beta-PIX-GIT1 complex (human),SCRIB ARHGEF7 GIT1 
7.32927,-14.713118,16.458574,-15.484937,23.62329,-5.4111137,9.772273,-13.934367,SCRIB-APC complex (human),APC SCRIB 
2.581691,-16.118034,12.884977,-18.11806,23.467894,-8.888304,5.56246,-17.006178,FACT-NEK9 complex (human),NEK9 SUPT16H SSRP1 
7.283914,-14.608393,16.321741,-15.3626795,23.498848,-5.4251556,9.699345,-13.881569,Scrib-APC-beta-catenin complex (mouse),APC CTNNB1 SCRIB 
2.6093745,-16.139471,12.856071,-18.125648,23.47569,-8.877404,5.5642815,-17.008087,FACT complex (human),SUPT16H SSRP1 
8.248915,-16.92433,13.888472,-18.724977,25.09445,-10.426315,8.033651,-16.943483,"FACT complex, UV-activated (human)",SUPT16H CSNK2A2 CSNK2B SSRP1 CSNK2A1P 
-2.1014779,-13.18856,7.199122,-20.595127,33.324947,-12.112219,0.82604355,-18.957771,"Class C Vps complex (VPS11, VPS18, STX7) (human)",STX7 VPS11 VPS18 
-2.1520352,-13.09648,7.108695,-20.81428,33.45562,-12.144668,0.8266026,-18.900753,"Class C Vps complex (VPS11, VPS18, VPS16) (human)",VPS11 VPS16 VPS18 
-0.6410163,-11.02479,6.771792,-21.751347,35.57151,-11.602333,1.2235769,-16.043299,CDC7-DBF7 complex (human),DBF4 CDC7 
-0.80065244,-11.619116,6.3941374,-21.483152,35.325466,-12.147835,1.3325552,-16.968008,Kif17-Lin10 complex (mouse),D230025D16RIK KIF17 
6.4420414,-16.491102,16.852268,-17.81694,26.653568,-6.1304183,10.3807335,-16.619303,Fmrp-Lgl complex (mouse),FMR1 LLGL1 
-1.9064928,-13.912846,8.275401,-20.354137,33.409992,-10.168251,1.4117229,-18.649681,Kif13a-AP1 complex (mouse),AP1G1 AP1G2 KIF13A AP1B1 AP1M1 
6.38989,-16.546288,16.826769,-17.81715,26.788214,-6.30974,10.281365,-16.560053,LLGL2-PAR-6B-PRKCI complex (human),PARD6B PRKCI LLGL2 
6.3616614,-16.543726,16.821129,-17.847147,26.749126,-6.2405877,10.30277,-16.593042,LLGL1-PAR-6B-PRKCI complex (human),PARD6B PRKCI LLGL1 
2.8173654,-15.033513,12.166781,-16.87873,19.90035,-10.380809,5.745921,-15.303888,BRCA1-RAD50-MRE11-NBS1 complex (human),NBN MRE11A BRCA1 RAD50 
6.527856,-16.528122,16.97823,-17.725334,26.62349,-6.1673985,10.420252,-16.622803,mPar6c-Mlgl-aPKC complex (mouse),PARD6A PRKCI LLGL1 
-1.2872773,-12.704989,7.679356,-20.589346,34.301193,-11.49173,1.5973574,-17.741112,Rab27A-Melanophilin-MyosinVa complex (mouse),MLPH MYO5A RAB27A 
-2.276569,-15.600305,8.202711,-20.747665,33.404404,-10.597604,1.5945702,-19.270914,Pallidin-Mu complex (mouse),PLDN MUTED 
6.8826113,-16.987919,17.653173,-17.93314,28.347593,-6.2298493,10.445132,-17.16029,Crb1-Mupp1-Pals1-Mpp4 complex (mouse),CRB1 MPP4 MPP5 MPDZ 
-0.7889667,-12.492107,7.6930075,-19.945108,33.900894,-11.594317,1.42855,-17.951021,Rab11Fip2-Ap2a complex (mouse),RAB11FIP2 LOC100044229 AP2A1 
-0.65029246,-11.120191,6.860098,-22.090168,35.83252,-11.950172,1.5944849,-16.343742,Sec61alpha-CollagenIV-Hsp47 complex (mouse),COL4A1 SEC61A1 SERPINH1 
5.026507,-14.294365,13.984212,-15.568201,21.380005,-7.464038,7.359725,-12.94148,EED-EZH2 complex (human),SUZ12 EED RBBP4 AEBP2 EZH2 
-0.64026487,-11.395432,6.860618,-21.923292,35.624596,-11.699116,1.4625282,-15.986563,Ocrl-Cdc42 complex (mouse),GM7407 OCRL 
-2.363659,-15.408943,7.982521,-20.640743,33.541267,-10.771666,1.5049951,-18.984102,Agap11-AP3 complex (mouse),AP3M2 AP3S2 AP3B1 AGAP1 AP3M1 
-0.6203587,-11.086148,6.919191,-21.877659,35.58993,-11.749252,1.3660918,-16.088516,Tubulin polyglutamylase complex (mouse),LRRC49 GM16517 NICN1 TTLL1 5730494M16RIK 
-0.70544755,-11.467938,6.9863696,-21.968079,35.521233,-11.634665,1.6671516,-16.337849,GAA1-GPI8-PIGT-PIG-PIGS complex (human),PIGT PIGS PIGU PIGK GPAA1 
5.000104,-14.267733,13.978935,-15.556756,21.389072,-7.465072,7.3443437,-12.912361,Polycomb repressive complex 2 (PRC2) (human),SUZ12 EED RBBP4 RBBP7 EZH2 
1.9221925,-14.210258,11.858762,-16.082085,19.070383,-9.341519,4.7007136,-14.57362,KIN17-PCNA-RPA70 complex (human),PCNA RPA1 KIN 
-1.1812817,-13.162805,7.224403,-20.337332,33.80993,-11.651526,1.7679635,-17.389803,p23 protein complex (human),HNRNPA2B1 PTGES3 AHRR 
-0.54052633,-11.086665,6.955632,-22.045465,35.696613,-11.740877,1.416202,-16.109718,TorsinA-TorsinB complex (human),TOR1A TOR1B 
1.0370507,-14.364313,12.193034,-11.951296,17.303026,-6.5505476,3.9851515,-14.8868,DNA synthesome complex (mouse),TOP2B LIG1 PRIM2 PRIM1 TOP2A POLA1 POLD4 POLA2 LOC100046823 POLD1 POLD2 POLD3 TOP1 
-1.6465992,-16.782572,9.22819,-20.99085,34.35801,-10.759927,2.2833235,-20.312561,Cask-Dlg1 complex (mouse),DLG1 CASK 
0.74572474,-14.394802,12.123391,-11.671434,17.076431,-6.313987,3.7815607,-15.1454315,RC complex (Replication competent complex) (human),POLA1 CCNA2 POLA2 RFC4 RFC5 RFC2 RFC3 RFC1 CDK2 
1.1782708,-14.310978,12.453369,-11.789862,17.458208,-6.3350644,4.113901,-14.869477,RC complex during S-phase of cell cycle (human),RFC2 LIG1 PARP1 RFC1 RPA2 RPA3 RPA1 POLA1 CCNA2 POLE POLD1 CDK2 TOP1 
1.273794,-14.185731,12.49565,-11.719875,17.517586,-6.196717,4.1227326,-14.687076,RC complex during G2/M-phase of cell cycle (human),RFC2 PARP1 RFC1 RPA2 RPA3 RPA1 POLA1 CCNA2 POLE CCNB1 POLD1 CDK1 TOP1 
3.8956497,-14.028123,13.200324,-15.910623,21.183447,-8.98294,6.4069967,-13.954406,CAK complex (Cdk-activating kinase complex) (human),CDK7 CCNH MNAT1 
-5.603898,1.9333522,-4.9472795,3.781322,-6.804497,3.7266316,-3.2447217,6.7718816,Pcdhga1-Pcdha4 complex (mouse),LOC100046137 PCDHGA1 
-5.603894,1.933348,-4.947279,3.7813225,-6.8044963,3.7266314,-3.2434695,6.7731285,Pcdhga1-Pcdhgb2 complex (mouse),LOC100046137 PCDHGB2 
-5.603897,1.9333538,-4.9472795,3.7813237,-6.804488,3.726629,-3.2438853,6.7727284,Pcdhga1-Pcdhga3 complex (mouse),PCDHGB4 LOC100046137 
-5.603897,1.9333527,-4.9472795,3.781323,-6.8044963,3.7266312,-3.2435882,6.7730174,Pcdhga1-Pcdhgb4 complex (mouse),PCDHGB4 LOC100046137 
-5.6038957,1.9333481,-4.9472785,3.7813225,-6.8044972,3.7266319,-3.243259,6.773347,Pcdha7-Pcdhgb4 complex (mouse),PCDHGB4 LOC100046137 
-5.6038947,1.933346,-4.947277,3.7813227,-6.8044944,3.7266312,-3.243205,6.7734,Pcdha7-Pcdhga3 complex (mouse),PCDHGB4 LOC100046137 
-5.603888,1.9333344,-4.947276,3.7813191,-6.804493,3.7266307,-3.2302608,6.78633,Pcdha7-Pcdhgb2 complex (mouse),LOC100046137 PCDHGB2 
-5.603893,1.933341,-4.9472775,3.7813208,-6.8044944,3.726631,-3.244374,6.772222,Pcdha7-Pcdhga1 complex (mouse),LOC100046137 PCDHGA1 
-1.2480308,-12.317725,7.068244,-20.504915,33.69278,-11.76955,1.3072242,-17.184053,Fgr-Pyk2-p190RhoGap complex (mouse),FGR GRLF1 PTK2B 
-0.4697684,-11.611994,6.3683033,-21.18509,29.326462,-8.814751,1.6421993,-16.087994,HNF4A-SUB1 complex (human),HNF4A SUB1 
3.8181174,-14.024674,13.033675,-16.003023,21.147818,-9.107441,6.302144,-14.006834,TFIIH transcription factor complex (human),CDK7 ERCC2 CCNH ERCC3 GTF2H1 GTF2H3 GTF2H4 MNAT1 GTF2H5 GTF2H2B 
3.8742058,-13.995269,13.119802,-15.92135,21.174294,-9.056068,6.3705635,-13.965136,CAK-ERCC2 complex (human),CDK7 ERCC2 CCNH MNAT1 
13.651666,-10.729636,20.671492,-8.119635,25.143068,-2.7876167,15.44041,-8.675388,OAP-1-OSP/claudin-11-ITGB1 complex (mouse),CLDN11 ITGB1 TSPAN3 
3.660051,-14.085541,12.906161,-16.124626,21.163816,-9.205694,6.195606,-14.1278925,TFIIH transcription factor core complex (human),ERCC3 GTF2H1 GTF2H3 GTF2H4 GTF2H2B 
2.069757,-14.041957,12.043241,-15.900901,19.200823,-9.117868,4.812558,-14.345636,PCNA-PAF complex (human),PCNA KIAA0101 
2.5308444,-13.755953,12.3515625,-15.7066965,19.40456,-8.816692,5.1859407,-13.995696,p33ING1b-PCNA complex (human),KIAA0101 ING1 
6.865304,-12.286178,15.72826,-13.175038,20.618113,-4.9429483,9.892987,-12.163716,SRA-SRC-1 ribonucleoprotein complex (human),NCOA1 SRA1 
-1.0280211,-13.082544,7.3913407,-20.01161,34.19575,-11.651185,1.6010013,-17.873564,Car-Lnx2 complex (mouse),CXADR LNX2 
-1.1148843,-13.041456,7.4635334,-19.992783,34.492664,-11.593385,1.6717371,-17.84042,Car-Jam3 complex (mouse),CXADR JAM3 
-2.2182682,-13.045304,7.426656,-21.414412,33.90165,-11.165905,0.85753393,-20.419495,Snurportin-CRM1-RanGTP complex (human),XPO1 SNUPN RAN 
-0.46757725,-11.878121,14.341364,-14.7630415,20.679512,-6.790194,1.9213107,-16.581528,Vdr-Med4 complex (mouse),VDR GM9434 
6.0692935,-9.35497,15.32882,-11.359205,17.679203,-3.3403118,8.713164,-9.147261,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1) (human)",CUL1 RBX1 SKP1 SKP2 
6.0912337,-9.376184,15.2608385,-11.468665,17.644825,-3.3268855,8.659105,-9.172747,"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1) (human)",FBXW11 CUL1 RBX1 SKP1 
6.7635794,-12.813462,15.657602,-13.576423,20.675585,-5.1798515,9.67852,-12.479533,ESR1-RELA-BCL3-NCOA3 complex (human),NCOA3 RELA BCL3 ESR1 
4.2165327,-11.772969,12.814178,-15.1768265,20.939041,-8.157766,7.1351395,-11.455063,ZNF198-PML complex (human),ZMYM2 PML 
4.188875,-11.729508,12.697903,-15.251029,20.971964,-8.205562,7.084525,-11.450337,ZNF198-SUMO1 complex (human),ZMYM2 SUMO1 
-0.70820165,-12.973983,8.130078,-19.163351,17.515013,-8.214466,4.580628,-11.494733,DIPA-MCRS1 complex (human),MCRS1 CCDC85B 
11.638072,-15.099986,21.71362,-16.692732,30.329887,-4.7701535,14.870386,-13.0443945,"SNX complex (SNX1, SNX6) (human)",SNX1 SNX6 
11.586785,-15.057982,21.711056,-16.70797,30.336887,-4.7942815,14.841698,-13.089087,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B) (human)",SNX2 SNX1 LOC100133770 VPS26B VPS29 
-0.5748137,-10.855317,7.0640717,-22.205229,35.67016,-11.624068,1.5441533,-16.1639,BAR-BCL2-CASP8 complex (human),CASP8 BCL2 BFAR 
-0.8281729,-11.118824,7.0874176,-21.82996,35.47392,-11.646347,1.4876033,-16.309746,GRASP-GRP1 complex (human),CYTH3 GRASP 
3.3426034,-12.838208,12.356449,-13.768523,18.535027,-7.7087884,5.2785034,-12.864895,IFP35-NMI complex (human),NMI IFI35 
6.5025797,-16.492098,16.941893,-17.74159,26.609598,-6.1206856,10.433797,-16.607403,mPar6c-Mlgl-aPKCz complex (mouse),PARD6A PRKCZ LLGL1 
11.530393,-13.197517,20.506836,-15.031803,28.173233,-4.7909536,14.101865,-10.968814,CD8A-LCK complex (human),LCK CD8A 
2.625555,-17.675455,12.621069,-19.673492,24.355175,-9.8354,5.983131,-18.073421,12S U11 snRNP (human),TOE1 PDCD7 ABCB5 PRKRIP1 YBX1 SFRS7 LOC100130932 SNRPD3 SNRPD2 SNRPF SNRNP48 LOC100129492 SNRNP25 SNRPE SNRPB 
-2.002916,-12.663854,13.85687,-18.910837,33.826355,-11.909348,7.9033866,-17.093271,FIF-FGR2 complex (human),API5 FGF2 
11.561339,-15.079746,21.761053,-16.734365,30.31479,-4.7812943,14.872443,-13.044124,"SNX complex (SNX1a, SNX2, SNX4) (human)",SNX4 SNX2 SNX1 
11.58836,-15.0552435,21.729074,-16.708805,30.32508,-4.767453,14.877105,-13.052905,"SNX complex (SNX2), oligomeric (human)",SNX2 
6.598954,-16.512327,17.109135,-17.64158,26.704245,-6.0903907,10.457872,-16.658112,Pkd2-Fpc-Kif3b complex (mouse),PKHD1 KIF3B PKD2 
6.5359054,-16.546244,17.106787,-17.68485,26.72593,-6.109588,10.446252,-16.718391,Pkhd1-Pkd2 complex (mouse),PKHD1 PKD2 
0.5540955,-16.639963,13.523435,-17.417063,23.253876,-7.7628345,2.9279957,-17.898993,P-TEFb.2 complex (human),CDK9 CCNT2 
0.57856214,-16.62495,13.496952,-17.380505,23.234587,-7.726907,2.92789,-17.865658,P-TEFb.1 complex (human),CDK9 CCNT1 
0.5528852,-16.637545,13.59162,-17.440746,23.23447,-7.737618,2.9266021,-17.877985,P-TEFb.4 complex (human),CDK9 CCNK 
-0.132878,-14.951723,9.822401,-17.75505,20.32517,-11.401545,3.2736948,-16.570612,DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1 (human),POLB PDXK XRCC1 LIG3 NEIL2 
-0.14410755,-14.934791,9.825311,-17.771063,20.349464,-11.390739,3.3176048,-16.623892,DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1 (human),POLB PDXK XRCC1 LIG3 NEIL1 
-2.8333507,-13.683249,12.5736,-21.201168,34.00221,-10.525278,0.71600616,-20.298014,BIRC5-AURKB-INCENP-EVI5 complex (human),INCENP BIRC5 EVI5 AURKB 
-0.34759668,-11.293587,6.8695197,-22.134653,35.693096,-11.641078,1.4928514,-15.98955,PRNP-ApolopoproteinE3 complex (human),LOC100129500 PRNP 
-1.6974018,-16.78475,9.085793,-20.970715,34.3566,-10.831538,2.261016,-20.319147,VAM1-VELI1 complex (human),LIN7A MPP6 
-1.8714935,-13.8709,8.2580185,-20.41231,33.41769,-10.181134,1.4158465,-18.637539,APLG1-Rababtin5 complex (human),AP1G1 RABEP1 RABEP2 
11.589714,-15.047241,21.742468,-16.66398,30.298353,-4.7978144,14.907676,-13.07803,"SNX complex (SNX1a, SNX2, SNX4, LEPR) (human)",SNX4 SNX2 SNX1 LEPR 
