x,y,Name,Genes
6.7371125,1.7568586,Distance between home and job workplace 796 raw,BTBD16 CACNA2D2 CACNA2D1 PASD1 RC3H2 CACNA2D3 TEX36 VOPP1 TFR2 AGTR1 FSIP
2.305732,2.4057565,Doctor diagnosed angina 6150 2,NTRK3 IGF2R STEAP1B CDKN2B FURIN LPL PCSK9 TCF21 CELSR2 HDAC9 MRPS6 EDNRA FES COL4A1 ABI3 PDGFD IL1RAPL1 HHIPL2 APOE PHACTR1 LPA ADAMTS7 ZNF65
4.706039,-2.0680625,Doctor diagnosed asthma 22127,C5ORF56 SMAD3 IL33 C11ORF30 SLC44A4 GSDMB TSLP UHRF2 CLEC16A KIAA1432 HLA-B HRNR GATA3 BACH2 RORA FAM105A IL1RL1 IRF1 STAT6 D2HGDH IL18R1 HLA-DQA
6.7794733,1.1074419,Doctor diagnosed asthma 6152 8,IL4R PTCD2 PLXNC1 FAM3A RUNX1 ZBTB10 ACSL6 PEX14 UBAC2 PHF5A TBL1XR1 TNFSF4 SIK
3.8877158,3.7057977,Doctor diagnosed blood clot in the leg (DVT) 6152 5,FGG F11 SURF6 EDEM2 OMA1 LRP4 F2 DCAF6 ATP1B1 NUP160 DGKZ F5 MADD TSPAN15 BRINP3 OBP2B GRM8 KLKB1 ZFPM
3.802578,3.7292035,Doctor diagnosed blood clot in the lung 6152 7,PPP1R14C TSPAN15 F11 DPT SURF6 F2 SLC19A2 F5 FGA SERINC
6.718354,0.9405392,Doctor diagnosed hayfever/allergic rhinitis/eczema 6152 9,PLCL1 FKBPL UQCC2 ZBTB10 DAW1 ARHGAP27 RUNX3 UBAC2 GNPDA1 MEX3C CYP24A1 TRAFD1 PPP1R3F TNFSF4 RPP21 FAM76B GSAP GAGE
4.6604314,-1.8604782,Doctor diagnosed hayfever or allergic rhinitis 22126,IL33 EYA2 FKBPL NEGR1 SMARCE1 HLA-A HLA-B WDR36 AJAP1 LEMD2 TLR1 RAD51B MAPKAPK5 BCL6 ITPKB TLR6 IL18R1 IL7
2.2790556,2.3946714,Doctor diagnosed heart attack 6150 1,IGF2R CDKN2B FURIN MIA3 CELSR2 STAG1 PHOSPHO1 PSRC1 COL4A1 ATXN2 APOC1 PDGFD CCSER1 LPA PVRL2 ZNF65
5.244852,2.6627448,Doctor diagnosed high blood pressure 6150 4,SLC35A2 TRAP1 EBF1 EBF2 RUNX3 OR5R1 MEX3C NIN HIST1H4C ZSCAN23 CYP1A2 OR4C13 OR4C12 GTF2IRD2 SIK2 OR4C11 ZNF831 SIK1 OR5AK
5.6380134,-0.8403244,Doctor diagnosed sarcoidosis 22133,TRIM40 ABT1 ZNF184 BTN3A1 HCG27 OR2H2 BTNL2 LSM2 HLA-B HLA-DR
5.5703807,0.13457917,Dorsalgia M13 DORSALGIA,ACTR3 SLC34A2 PCDH9 RPRD1
4.684727,-0.5156996,Dried fruit intake 1319,AKIRIN2 BBS1 FAM9B WSCD2 OR10G3 NEGR1 BCL11A NPC1 POU3F2 MED13L MMS22L PTPRF MLLT10 DNAJC1 ZEB2 REEP3 NUP35 LRRN2 MAD1L1 LY6H MUC2
4.6025934,-0.25905967,Drinks ground coffee 1508 3,DARS FANCL BTN3A2 NEGR1 USP4 RPRD2 BTNL2 PRRC2A HS3ST5 LRFN4 MMS22L ATXN2L SBK1 ARHGAP19-SLIT1 REEP3 CDH13 PRKD1 CYP1A1 HHIPL2 CNTNAP
4.9898386,-0.45986202,Drinks instant coffee 1508 2,FTO SOX2 NEGR1 REEP3 ARID3B LRRN
5.1085954,-1.222035,Drive faster than motorway speed limit 1100,NSF GOT2 CADM2 C21ORF37 HLA-B SOX11 LRP1B FOXP1 RNF144B MPPED2 NFIC ETNK1 HLA-DRA SKIV2L TCF
4.0047503,0.81747663,Duration of vigorous activity 914 raw,DPP10 C14ORF64 ATP2B3 GFRA2 PRICKLE2 TPCN1 SGCZ ARID1B KLF17 KCTD8 FBXO32 SLC6A8 IMMP2L ARGLU1 PPIL
4.6957426,0.5189529,Duration of walks 874 raw,MMS22L RBFOX1 ATP5J2-PTCD1 THRAP3 EXOC4 MATK KLHL13 BEST3 BS
4.8915215,1.1915059,Duration screen displayed 4290 raw,NOP14 OTOR MAS1L CRYGS AKR1E2 SPHKAP STRADB TFPI2 GFRA2 ARAP2 CYS1 RALYL ADCYAP1 TMEM135 KIAA1239 CACNB4 MEX3B NFIB FRMD4A LRFN2 RUFY3 RGS7BP VGLL3 PSMG
6.3336835,2.022487,Duration to first press of snap-button in each round 404 raw,RBFOX1 RBFOX2 CADM2 ZNF283 CACNA2D2 COL24A1 CACNA2D1 CADM1 RFX4 TEX36 C20ORF197 FAM133A RFX7 AGTR1 DCHS2 C19ORF45 FSIP2 RABL
3.8678014,3.7322366,DVT of lower extremities and pulmonary embolism I9 DVTANDPULM,FGG F11 SURF6 H2AFY F2 ATP1B1 F5 MADD TSPAN15 FOLH1 P2RX3 PROCR OR4C13 OR4C1
3.8454752,3.7403967,DVT of lower extremities I9 PHLETHROMBDVTLOW,MMP24 TSPAN15 OBP2B F11 SURF6 OCIAD2 F2 ATP1B1 RASIP1 F5 FG
5.7410135,0.9545593,Ease of getting up in morning 1170,CBLN1 POU2F2 KIRREL3 CA10 SCAF11 LMO4 LRRC37A2 LMO3 PCDH9 RC3H1 NRG1 GPR52 PEX2 MED13L ALG10 LINGO1 MAPT PAFAH1B1 UTS2 PLEKHM1 PIK3C3 R3HDM2 ALG10B VIP SKAP1 ASB
4.7760186,2.707542,Ease of skin tanning 1727,TLE3 PRELID1 CADM2 PDE6G UQCC1 CYBRD1 MITF GOLGA8M MED13L ATP11A CDKAL1 C20ORF24 TRPC4AP RUNX3 SCD RAB38 CDK10 CHMP4B DYDC2 TMCC
5.764342,0.93556154,East co-ordinate of birthplace in UK 130 raw,EPHA5 TUB EPM2A AMY1C PLEKHA7 CORO2B IL1F10 DKK3 LRP1B FOXP1 CAPN14 ANP32E ENTHD1 PCNXL2 ROPN
5.889881,2.2359958,East co-ordinate of home location 22702 raw,TRHR RBFOX1 RBFOX2 CADM2 BAD CCZ1B COL24A1 CADM1 SOX11 OR5R1 CPEB2 MEX3C CAPN13 AGTR2 FILIP1 CPEB4 CDK1
5.1845875,1.1997703,East co-ordinate of home location at assessment 20074 raw,ATE1 TCF7L2 STXBP5 CRYBA1 IRX4 PLEKHA7 ATP5G2 IL1F10 HS6ST3 MBOAT1 OGFRL1 PDE10A GJA3 NPHP3 CNTN5 DEPDC5 ZFPM
4.704702,-0.17683984,Eats eggs wheat dairy sugar 6144 5,PRRT1 TCF7L2 GALNT2 OR2H2 HLA-B MYT1 MFHAS1 PAWR FOXP1 TMEM17 UBE2Z HLA-DQB1 POLR3H XKR
4.26935,-0.10943288,Eats muesli 1468 4,CCDC101 VPS13D EXOC6B POU3F2 FOXP1 MMS22L CHCHD3 SCAND3 SLC39A8 SLC17A2 MAD1L1 BSN SCN2A PRKG
5.0681005,-0.7498878,Eats other cereal type 1468 5,EGFL8 NEGR1 ZNF184 TAP2 HLA-A NPC1 HLA-B ARHGAP12 DNAJC1 DPCR1 CYP21A2 HLA-DQB1 PVRL
5.832256,-1.075394,Eats other type of bread 1448 4,CNTNAP2 TRIM31 ZNF184 COL11A2 UQCC2 OR2H2 C6ORF10 BTN3A3 AIF1 CDH9 ZFP57 ZKSCAN8 CYP21A2 ZKSCAN4 HLA-DQB1 RPP21 SCAND3 TRIM27 MUC21 MICB HLA-DO
4.5184484,0.35034585,Eats white bread 1448 1,NTRK2 SEMA6D MBNL3 NEGR1 C14ORF23 PAPD5 LAMB2 CYP7B1 KLF17 MMS22L TMEM18 ESRP1 HIST1H2BF GLCCI1 ERGIC3 SCN2A OR5AK
4.6420155,-0.53809243,Eats wholemeal or wholegrain bread 1448 3,LST1 FTO RBFOX1 FANCL FKBPL CELF2 NEGR1 CELF4 NPC1 POU3F2 TANK CAMKMT ADD1 PC LTA THSD7B MAD1L
3.1807737,0.11836479,ECG heart rate 5983 raw,RABEP1 GJA1 KIAA1755 SLC35F1 CCDC141 MYH6 MYH1
2.664467,0.43162817,ECG load 5984 raw,HLCS TYRP1 PDZD2 SLITRK5 CYLC
2.864471,0.7505065,ECG phase time 5986 raw,WWOX HLCS GTF3C6 SLITRK
5.7380624,0.4168247,Employment doing unpaid or voluntary work 6142 6,ANO1 GLRA2 CELF2 KLHL29 SPACA
5.887305,-1.7248614,Endocrine/nutritional and metabolic diseases IV ENDOCRIN NUTRIT,PTPN2 TRIM31 TNXB HIST1H2BJ ZNF184 SIRPG GPX6 OR2J3 HLA-A LRRC16A FAM227B C6ORF15 HLA-DQB1 SSBP2 MICA VWA7 HLA-DQA
4.601768,0.32571098,Enxymatic creatinine in urine 30510 raw,ZNF365 SKOR2 HLA-A ADRA2C FUBP1 CYP2A7 GOLGA6D GATM POR GOLGA6C CPS1 C6ORF48 ADORA2A CYP1A1 TCF4 MURC GNAZ LHX
6.493424,2.475713,Eosinophill count 30150,LRRC37A2 IFT81 C12ORF76 ATG14 PHF5A CD5 MYL2 TEF TNFSF4 RFX6 BAX TNFSF8 ASB2 GAGE
6.628431,2.4848113,Eosinophill percentage 30210 raw,ZNF282 LRRC37A2 ZNF281 C12ORF76 ATG14 CD5 TEF TNFSF4 RFX6 POLR3H TNFSF8 ASB
7.0453763,1.0123084,Ever depressed for a whole week 4598,ZNF165 COL25A1 CITED2 OR2H
3.6625307,-0.8295292,Ever had hysterectomy 3591,FAM167A RAP2C FSHB ADRA1
4.40782,1.0016115,Ever smoked 20160,UGT2A1 CADM2 PTCD1 TPM3 LSAMP PJA1 GAPVD1 ZEB2 RARB POM121L12 OR5A
5.965446,-0.65167695,Ever sought or received professional help for mental distress 20499,SVIL MAT2B OR14J1 FAM188B2 TMEM106
5.139496,-0.9658006,Ever taken cannabis 20453,NCR3 HLA-DRA NRG3 AS3MT MUC22 NT5C
2.9390883,-0.6758785,Ever used hormone-replacement therapy 2814,GTPBP1 TMEM150B MCM8 EIF4EBP
6.3593864,2.1553707,Ex-tobacco smoker 22506 113,CNNM2 IRS1 MYL2 NCAM
2.6360674,0.4691893,Excluding work cycles 6162 4,SPECC1 LUZP2 CADM2 NPAS4 RIN
5.0342784,-0.2510958,Excluding work takes public transport 6162 3,NEGR1 SYPL1 TCF12 ZNF804A FNIP2 OT
4.9428525,1.5964723,Facial ageing 1757,ZHX3 MAP3K1 GSDMC ARL15 CEP112 SEMA4D PCDH9 ARAP2 ZBTB12 MEMO1 PAX1 SYTL5 PAX3 RUNX2 ALS2CR12 ZEB2 KLHL6 P4HA2 IRF4 MFAP4 NDUFS
2.93514,2.2551427,Father still alive 1797,SERTAD4 ZNF484 APOE CD3
5.688196,0.21748959,Fed-up feelings 1960,CADM2 KLHL29 PCDH9 C5ORF17 LRRC37A GNG12 SORCS3 LINGO1 KLHL1 MAPT OR4C12 CPEB
2.8278556,0.039145704,Felt hated by family member as a child 20487,CHST8 MYO5A FAM19A1 NCAM
3.0716083,-0.08075979,Felt irritable or had angry outbursts in past month 20494,APBB1IP NPC2 SLC44A
5.387861,3.030106,Fibroblastic disorders M13 FIBROBLASTIC,DMRT2 EPDR1 EBF2 WNT7B MAFB C12ORF75 TMEM177 PJA2 CFDP1 ISG20 SFRP2 FGF16 RAB31 LPIN1 MMP14 PRKAR1B LAS1L NEDD4 ERG TMCC2 TAB2 EIF3E C8ORF34 FGFR
3.9241076,0.80097693,Filtered coffee intake 100270,RRM1 DLC1 PCDH7 CYP1A1 AHR ZNF645 POU3F
5.9187655,1.1463765,Final attempt correct 4294 1,ZNF430 RNF24 OR52N2 C20ORF26 ATOH8 GNGT1 MAGEA8 METTL15 TMEM2 CDH20 XRN2 C8ORF74 ISP
5.4135604,1.2189698,Fizzy drink intake 100170,PTPRN2 JAG1 COL23A1 NFIA ARAP2 XRN2 AGBL1 SLC26A4 C8ORF3
5.413603,0.5353556,Fluid intelligence score 20016 raw,MGEA5 GABBR1 SFMBT1 ZBTB14 PCGF3 USP4 TET2 VRK2 C4ORF45 FOXP1 TANC2 RBL2 OLFM4 DPYD GPD2 ZNF638 RAPSN EXOC4 CLNK ZNF31
4.6409917,1.4112467,Fluid intelligence test pt1 4935,SND1 TNPO1 IRX1 SEC61G TOM1L1 PAPD5 MRPS18A ZNF536 SHANK3 CDH
5.448328,1.123885,Fluid intelligence test pt2 4946,HS3ST1 MMGT1 DYX1C1 TFAP2E LMO4 KLHL29 SHISA6 KAZN MTURN LIN28A ARHGAP32 FAM133A CIRH1A MSH3 LRFN2 SUB1 GPD1L DSC
5.1540837,-0.36321053,Fluid intelligence test pt3 4957,ZMYM2 ZNF251 NEGR1 ZMIZ2 TAN
2.8685093,0.40247363,Fluid intelligence test pt4 4968,HS3ST3B1 DOCK4 PACRG ENPP
3.9926906,1.3199615,Fluid intelligence test pt7 5001,UVRAG SPANXN1 ADAMTS2 MID1IP1 ZNF804B PCDH15 CRK SERPINB8 IFI4
6.0348105,-0.025280533,Fluid intelligence test pt8 5012,TET2 MAGEC2 NAV3 C12ORF6
5.71191,-1.1229117,Follows gluten-free diet 20086 8,ITGA1 BRD2 EGFL8 HIST1H4L HLA-B HLA-G C2 PSORS1C2 SYNE3 APOM CYP21A2 HIST1H4H HLA-DRA HLA-DQB1 RPP21 TRIM27 MIC
6.90179,2.511609,Forced expiratory volume in 1-second (best measure) 20150 raw,ZNF165 PCGF5 LRRC37A2 AFAP1 CACNA2D3 UPF3A EML3 EML4 ARMC2 CDK12 ASTN2 GAGE
7.4554143,2.307097,Forced expiratory volume in 1-second (predicted) 20153 raw,CADM4 HEXIM1 PCGF5 AFAP1 GATAD2A FRS2 CHFR EML4 FILIP1 TARS
5.0316324,1.495063,Forced expiratory volume in 1-second (predicted percentage) 20154 raw,CTSB TRIM63 GSDMC ZNF165 NPNT GABBR1 HOMER2 USP9X ROM1 TUBB C10ORF11 TET2 MICAL3 KLHL3 HMGA1 ARMC2 BCKDK MEIS1 KCNS3 HLA-DQB1 ID4 RPP21 CEP8
6.8555493,2.4979184,Forced expiratory volume in 1-second 3063 raw,RBFOX3 HOMER2 PCGF5 AFAP1 UPF3A C12ORF76 EML4 LRRC37B ARMC2 ZSCAN21 PSMC3 RFX6 CYP1A1 CDK12 ASTN2 GAGE
6.895188,2.5582912,Forced vital capacity 20151 raw,HEXIM2 PCGF5 UPF3A C20ORF26 EML3 CYP1A1 CDK12 SKAP2 ASTN2 GAGE
6.96315,2.454342,Forced vital capacity 3062 raw,TRHR LRRC37A3 PCGF5 C20ORF26 RFX6 CYP1A1 ASTN2 PLCD
5.866319,1.4557788,Fortified wine intake 100720,UNC13C EPHA7 MX1 KRT4 CADM1 PLEKHA6 C7ORF25 C12ORF74 SMARCA4 C17orf112 SPATA16 SPATA17 FRAS1 FAM133A NEIL3 CAPN10 NOBOX CLNK LRRN1 CDK14 ALG10B ALDH8A1 EPHA
3.3678572,2.1439688,Fractured/broken bones in last 5 years 2463,EYA1 KCND2 STARD3NL DBX1 NUP210 FGFRL1 TMEM135 FAM210A ERP27 ARHGDIB RSPO3 SOST MBL
2.8964698,0.33648068,Fractured arm 6151 6,VAPB RAPGEF2 INHB
3.0880387,1.9619553,Fractured wrist 6151 5,MEOX1 FAM210A TCEA3 RSPO3 WNT1
3.82518,-0.8230945,Frequency of consuming at least six units of alcohol 20416,CRHR1 ARL17B ADH1B SLC39A8 EIF4E LRRC37A WNT
4.575421,-0.5908503,Frequency of depressed mood in last 2 weeks 2050,CREB3L1 DCC KIF2A PHF2 FAM153C CELF4 TCF
4.104245,-1.108367,Frequency of drinking alcohol 20414,FOXP1 KLB NSF GCKR MAPT ADH1B GPR139 PLEKHM1 EIF4
5.0392213,1.8712407,Frequency of failure to fulfil normal expectations due to alcohol in last year 20407,UBE2I CBX5 ABCC9 YIPF5 TESC COX7B2 MID1 WDR36 VAV3 FAM133A FER FUBP3 TUSC
3.8665245,-0.99219835,Frequency of feeling guilt or remorse after drinking alcohol in last year 20409,GABRB1 ADH1B SLC44A1 PDE4C SPOCK2 HHIPL2 COBL IARS DMD MYH10 PLXNA
4.9348955,-0.12085422,Frequency of friend/family visits 1031,ARFGEF2 NEGR1 KCNIP4 GBE1 PRKRIP1 RERGL TRPS1 BHLHE22 POU3F3 MMS22L DIAPH3 DPYD KCNN1 NUDT1
5.208647,2.530725,Frequency of inability to cease drinking in last year 20413,EPHA6 EYA1 DMRT2 GPR55 SNX24 KIAA1024 POU3F2 ENOX2 FAM133A CDH1
4.036425,-0.8526091,Frequency of memory loss due to drinking alcohol in last year 20408,MKKS GYPC OR13F1 ADH1B DNTTIP2 PTPRM TRAPPC9 KIAA1244 CDH9 INPP4B WDR72 SPOCK3 PRKAR1
6.888207,1.8700728,Frequency of needing morning drink of alcohol after heavy drinking session in last year 20412,HEXIM1 ESX1 CACNA2D3 C12ORF71 ISL1 NYX BTBD11 C20ORF197 C12ORF75 FEZ2 L1TD1 SKAP1 RABL
4.5560503,0.7010832,Frequency of stair climbing in last 4 wks 943,SOWAHC BDNF ZNF292 KLC1 AS3M
5.355473,-0.92593765,Frequency of tenseness/restlessness in last 2 weeks 2070,NSF CRHR1 TRIM31 CELF2 HIST1H2BJ OR10C1 HLA-B KANSL1 ELAVL2 FAM120AOS SIPA1L1 OR5V1 LHX8 HLA-DQB1 TRIM26 SCAND3 TRIM27 MICB MYO1H PGBD
5.090121,0.47786605,Frequency of tiredness/lethargy in last 2 weeks 2080,RHOA RBFOX1 DCC ZNF165 CCDC117 CADM2 PCDH9 PLA2G4A ANK3 ZBTB12 HLA-B CNKSR2 FMNL1 DMXL2 NMUR2 TCF4 MEGF9 MYO1
4.725836,0.064349756,Frequency of unenthusiasm/disinterest in last 2 weeks 2060,STAG1 DCC TMEM161B NCAM1 PRKD1 SGCZ HS6ST2 ROBO
3.127661,0.38233328,Frequency of unusual or psychotic experiences in past year 20467,TMEFF2 HINT1 KIAA1841 GSX1 KLHL4 MALRD1 BACH
4.616052,0.39090917,Frequency of walking for pleasure in last 4 wks 971,KSR2 CLMN GRIK2 GI
4.4682655,-0.11968486,Fresh fruit intake 1309,TFAP2B QPCTL FANCL SKOR2 CADM2 OR10G3 NEGR1 BCL11A SYT17 PTBP3 SCAF4 MLLT10 DNAJC1 NUP210L TMEM18 KATNAL2 UBAP1 C16ORF47 RNF18
3.9688787,1.0073677,Fully completed fitness test 6020 1,OR13H1 MAOB LYSMD4 SPATA6 ENOX2 NELL1 MAGEA8 DACH1 NOS1AP NFIB SLC39A10 ZIC1 KIF1B FAM19A5 SOS
3.8423266,-0.141324,General hospital episode 41231 1,SKIDA1 MACROD2 SLC16A7 LRRC8E SRSF6 ATP1B
5.622504,1.1789504,General pain for 3+ months 2956,C9ORF92 C6ORF118 AGTR2 CBY1 CNTN5 CBL
3.0297406,0.17033237,Glasses/contacts for long-sightedness 6147 2,GJD2 ZCWPW2 SPSB2 OR52J3 LAMA2 CLEC16
3.5923824,0.26961806,Glasses/contacts for reading/near work 6147 3,MYO16 SHC2 RASEF ZIC2 LIN7A TEAD1 LRRC4
3.8293078,0.23226032,Glasses/contacts for short-sightedness 6147 1,VIPR2 PTPRT SEMA3D NOG LAMA2 AKAP6 PRSS56 PDE11A PBX1 TSPAN10 TMPO GJD2 BCLAF1 ZMAT4 KCNMA1 COL10A1 KCNQ5 ZNF449 TOX CDKN3 LRRC4
4.7419786,2.5813086,Glaucoma 6148 2,GPM6B DGKG ABCA1 LMX1B CDKN2B ANGPT1 ANKH TMCO1 AFAP1 SIX
3.535204,-0.22966361,Gonarthrosis KNEE ARTHROSIS,COL27A1 ONECUT1 GDF5 SMG6 CDH8 HIST1H1T SDPR PSD3 ZNF608 POLD3 YWHAQ KCNJ2 SNRP
5.400517,-0.38931164,Guilty feelings 2030,SLC17A1 BTN3A2 HIST1H4L KLHL29 YLPM1 PRKCA LINGO1 MSRA LIN28B C6ORF47 RPP21 MUC22 ASTN2 XKR6 CNTNAP
3.5179768,-0.9412354,Had menopause 2724,HELQ TMEM150B ACSL1 FSHB INO80 FANCA PRRC2A TDRD3 RSL1D1 SLCO4A1 ZFP42 EFHC2 FRY
6.322095,2.433813,Haematocrit percentage 30030 raw,STARD9 LRRC37A2 IFT81 C12ORF76 RBP7 MYL2 CYP1A2 ZSCAN25 PLCD4 CEP8
6.394892,2.4246173,Haemoglobin concentration 30020 raw,RBFOX1 STARD9 LRRC37A2 CACNA2D1 IFT81 MYL2 ZSCAN25 DCHS1 PLCD4 RNF22
5.6240373,1.5279456,Hair/balding pattern 1 2395 1,EBF1 RUNX1 MEMO1 DKK2 TMEM170B DCLK1 GATAD2B KIAA0922 XRN2 BRE ZC3H11A ULK4 AGTR1 FAR
4.914587,1.2754842,Hair/balding pattern 2 2395 2,TLE1 PRRX1 CEP112 LMO4 TCF12 RUNX1 C10ORF11 PAX1 FOXP4 PAX3 RAD51B CPEB2 ZEB2 SP3 PCCA AGTR1 EIF4E
5.5727897,1.5173323,Hair/balding pattern 3 2395 3,ZHX3 CENPW TLE1 PRRX1 STARD8 MSN EBF1 RUNX1 MEMO1 PAX1 DKK2 PAX3 ZEB2 PCCA ZC3H11A FAR2 SPIN2
5.770639,1.7933942,Hair/balding pattern 4 2395 4,STARD8 EBF1 RUNX1 SOX13 MEMO1 GDAP2 DKK2 CPEB2 MEX3C KIAA0922 BRE KATNAL1 ULK4 FAR2 MXRA5 SKAP
4.5335875,0.18693475,Hands-free device/speakerphone use with mobile phone 1130,BLK GRIA1 MFHAS1 POU5F2 XKR
3.5497055,-0.15081964,Hard cheese intake 102820,ABTB2 DNAJC1 UQCRFS1 MMA
6.4223137,2.700107,Headache last month 6159 1,TGFB3 GPR12 PLEKHA1 PRSS16 IFT81 TGFBR2 C20ORF112 SLC9B2 NOA1 ZSCAN23 PLEKHM1 TARS2 SDCCAG8 ASTN
5.071484,-0.23850985,Health satisfaction 4548,BMP2 NEGR1 DPYD CDR2
2.5129457,0.17479177,Hearing aid user 3393,WRAP73 ARHGEF28 TMPRSS3 IGF1 EXOC6 NID2 SPTBN
6.1414595,0.88254106,Hearing difficulty/problems 2247 1,TUB MMAB MMP2 EYA4 ARID5B C20ORF194 ATP11B LMO7 HLA-B TYR GTF2H5 FARP1 PTK2 NPLOC4 KLF7 TMEM213 TBL2 SYNJ2 LMX1A ILDR1 AHRR ZNF318 SLC26A5 CLRN
5.8386254,-0.33248574,Hearing difficulty/problems with background noise 2257,ZNF165 ZNF184 BTN2A1 OR2J1 PRRC2A TYR KLF7 AGO2 CYP1A2 PAFAH1B1 AHRR ZNF318 RPP21 PKN2 SLC26A5 ACTRT1 MUC22 CLRN
4.8206453,0.8954955,Hearing test done 4849 1,TNFSF18 DUSP4 MEF2C CSNK2A1 HELT TIMD4 IPMK PCDH20 LARP4B DKK1 DIAPH3 LHX1 CDC42EP3 PHLDB3 POM121L12 GPR12
2.377493,2.0319238,Heart disease in father 20107 1,IGF2R CDKN2B WDPCP SURF6 MRPS6 MORF4L1 FAM177B FES PSRC1 HNRNPUL1 ZEB2 TSPAN14 APOC1 CDH13 LP
2.0830927,2.173221,Heart disease in mother 20110 1,IGF2R INPP5A UHRF1BP1L CDKN2B LPA ADAMTS
2.2319887,2.2090106,Heart disease in siblings 20111 1,CDKN2B CUX1 LPA GRIA4 LIP
2.6646898,0.18480128,Heart rate reached safety level during fitness test 6020 33,FUT10 GAD1 PTCHD4 TMTC
4.8617344,-0.34154618,Heavy DIY in last 4 wks 6164 5,BTC CTNND1 DPYD KCTD1
6.976131,3.7363033,Heel bone mineral density 3148 raw,ATE1 IQCF6 HIST1H4L CACNA2D2 LRRC37A2 CADM1 EBF1 NBEAL1 RUNX1 ISL1 SFRP4 FAM133B EML6 ST5 RRAGB CORO6 NGEF ASTN
6.992681,3.6787956,Heel bone mineral density T-score 78 raw,ATE1 IQCF6 HIST1H4L CACNA2D2 LRRC37A2 CADM1 EBF1 NBEAL1 RUNX1 ISL1 SFRP4 FAM133B EML6 ST5 RRAGB CORO6 NGEF ASTN
6.9096975,3.7481875,"Heel Broadband ultrasound attenuation, direct entry 3144 raw",IQCF6 ENTPD1 LRRC37A2 CADM1 EBF1 NBEAL1 RUNX1 ISL1 RUNX2 SFRP4 EML6 FAM133B ST5 SPATA13 CORO6 FAR2 NGE
6.9643874,3.6638606,Heel quantitative ultrasound index direct entry 3147 raw,ATE1 IQCF6 HIST1H4L CACNA2D2 LRRC37A2 CADM1 EBF1 NBEAL1 RUNX1 ISL1 SFRP4 EML6 FAM133B RRAGB ST5 CORO6 NGE
6.170853,0.23822159,Hernia K11 HERNIA,MAP2K4 OR2B2 CDKN2C BTN3A1 EBF2 AIG1 WT1 LHX2 HAND2 CXORF36 VGLL
3.2203162,2.101416,High blood pressure in father 20107 8,FES ARHGAP42 TMEM260 C20ORF187 KCNK3 SORCS
3.1042962,2.1619115,High blood pressure in mother 20110 8,INO80D INSR VDR LSP1 AUTS2 FURIN NPR3 C20ORF187 GIP FGF5 NT5C2 FAM134C RAD51B FES RSPO3 HOXC5 NPIPB4 APOE ZNF831 KCNK3 RGL
3.240435,2.2044926,High blood pressure in siblings 20111 8,MSR1 NOS3 MTHFR NSUN7 ATP2B1 YWHAZ DCLK2 CLCN6 FES HIST1H2BC ZNF831 KCNK3 RGL
6.303793,2.6801922,High light scatter reticulocyte count 30300 raw,EGF LRRC37A2 C20ORF194 C9ORF47 ISL1 ATG14 NISCH DDX39A MARCKS MYL2 SPIN2B SPIN2A CPEB
6.784455,1.6972466,High light scatter reticulocyte percentage 30290 raw,FNBP4 CACNA2D1 PASD1 CACNA2D3 BTBD11 KIAA0247 VOPP1 MTHFD1 AGTR2 AGTR1 FSIP
7.4684854,3.0884159,Hip circumference 49 raw,ZNF165 CADM2 OPTC CCK SCRIB ISL1 C14ORF159 MEX3A CPEB4 SKAP
5.135641,-0.5187937,Hip pain in last month 6159 6,NEGR1 KATNA1 TNRC1
5.2861114,1.8663602,Home large urban area scotland 20118 11,TFAP2B RPL22 IFRD1 AKR1E2 IL1R2 CACNA2D1 ACYP2 MYO7B ISL1 DCDC1 FOXP1 OR51T1 CABYR UBOX5 SPNS2 CNTN3 SUCLG2 FAM76B BCO
3.6985407,-0.2964131,Home other urban area scotland 20118 12,NKAIN2 LPHN2 ZNF608 C11ORF70 LZTS1 RABAC1 LSM5 CDH18 EY
3.7245233,0.38605496,Home urban england/wales 20118 5,ABRA MDFIC PRR16 DDX52 ANKRD31 SSTR
4.969283,1.2510934,Hospital discharge usual place of residence with relatives 41248 1001,CBLN1 EPHA6 STPG2 LINGO2 RBFOX1 SGIP1 TECRL TUBE1 ARHGAP28 DEFB131 NECAP1 DYNC1LI1 CRYGB PTPRD CXCL13 DOK5 FAM193A JMY FAM84B CLNK KIF20B ACO
5.235189,0.5207512,Hot drink temperature 1518,PLCL1 LINGO2 CADM2 GPR75-ASB3 GNL1 CPEB2 OLFM4 DDX39B DPYD HIST1H4H MAP6D1 EXOC4 CYP1A1 ARPP21 BLID SDCCAG8 YPEL4 DOCK
2.941333,0.7209641,Husband/wife/partner in household 6141 1,PPP1R14A URI1 CCNE1 ARHGAP1
2.92831,0.6745721,ICD10 abnormalities of breathing R06,RGS3 WDR4 PKN2 PCDH1
2.2754822,2.596344,ICD10 acute myocardial infarction I21,RPL6 ANKRD30A ATXN2 APOC1 CDKN2B RDH11 CELSR2 EDIL3 LPA CARF MRPS
2.2364604,2.1569297,ICD10 angina pectoris I20,NUDT12 IGF2R CDKN2B USP24 NHS LPA AFF
5.856058,-2.0664005,ICD10 ankylosing spondylitis M45,BTNL2 MICA LCORL HLA-DRB
