x,y,Name,Genes
-13.722925,1.7429514,microtubule organizing center part (GO:0044450),STARD9 SPICE1 NIN IFT88 CCP110 HSPA1A CEP83 CEP85 CNTROB MPHOSPH9 FAM92A CCDC151 CEP89 RAN HSPA1
-11.465458,5.4559584,precatalytic spliceosome (GO:0071011),PRPF38B PRPF38A LSM2 CWC15 CRNKL1 LSM3 PHF5A LSM8 SMU1 SNRNP40 TEP1 SNRPGP15 PRPF31 SNRPG SNRPE NSRP
-13.515358,-0.11395768,contractile actin filament bundle (GO:0097517),SEPT11 SEPT12 NEBL TPM4 TPM3 ACTN1 SORBS1 SHROOM4 LIMA1 PTK2 ACTA1 LCP1 TEK MYH9 ZYX FSCN1 DAAM
-15.552193,2.2435718,"nuclear chromosome, telomeric region (GO:0000784)",SSB ALYREF LIG4 MSH2 PPP1CA PPP1CB PML HIST3H3 HIST1H4A HAT1 WDR82 ZSCAN4 DNA2 MRE11 NHP
-15.483039,-2.2693522,vacuolar proton-transporting V-type ATPase complex (GO:0016471),ATP6V0C SPAAR ATP6V0B ATP6V0D1 CCDC115 TCIRG1 TMEM199 ATP6V0A4 ATP6V0D2 ATP6V1F ATP6V1C1 ATP6V1H ATP6V1B1 ATP6V0A1 ATP6V1C2 ATP6V0A
-13.631302,-0.025314096,septin cytoskeleton (GO:0032156),SEPT10 SEPT11 SEPT12 SEPT1 SEPT2 TMEM250 SEPT14 SEPT5 SEPT6 SEPT3 SEPT4 SEPT9 SEPT7 SEPT
-11.734183,4.8943305,post-mRNA release spliceosomal complex (GO:0071014),XAB2 GCFC2 SNW1 ISY1 SYF2 DHX15 LIME1 TFIP11 CRNKL
-13.558244,1.4417105,kinetochore microtubule (GO:0005828),CENPE KIF18A ZW10 CLASP1 KNTC1 RAB11A CLASP
-15.136907,-0.56682885,AMPA glutamate receptor complex (GO:0032281),GRIA2 GRIA3 GRIA1 SHISA6 SHISA9 SHISA8 SHISA7 CACNG7 CACNG8 OLFM2 CNIH2 DLG4 CACNG2 CNIH3 CACNG3 CACNG4 GRIA4 CACNG
-13.135047,-0.21440114,actin filament (GO:0005884),ANXA1 TPM4 ACTN3 TPM3 ACTN2 TPM2 ACTN1 TSC1 PAWR RHOQ ACTA1 LCP1 TEK GAS
-11.789847,0.17449182,nuclear proteasome complex (GO:0031595),PSMC6 PSMD12 PSMC4 PSMC5 PSMC2 PSMC3 PSMC1 UBQLN
-17.312157,-0.73368466,integral component of nuclear inner membrane (GO:0005639),ANKLE1 MAJIN LEMD3 LEMD2 P2RX7 P2RX6 P2RX5 P2RX4 P2RX3 P2RX2 P2RX1 LB
-12.970057,-1.4646698,secondary lysosome (GO:0005767),NCF2 NCF4 NCOA4 LRRK2 MAP1LC3A CRHBP LAMP2 FTH1 NCF1 ADAM8 PIK3C3 SQSTM1 FT
-16.41188,-0.49425212,anchored component of external side of plasma membrane (GO:0031362),RTBDN RTN4R PRNP GP1BA IZUMO1R THY1 EFNA5 PRND PKHD1 CA4 HYAL2 CD59 CD14 FOLR3 CD24 FOLR2 FOLR1 GPIHBP
-17.336643,-0.27242595,THO complex part of transcription export complex (GO:0000445),THOC2 THOC1 THOC3 THOC6 THOC
-12.363297,-1.528603,Golgi lumen (GO:0005796),TGFB1 HS3ST1 LUM PPIL2 F10 DEFA5 WNT5A DEFA6 WNT5B DEFA3 DEFA4 DEFA1 KERA MUC3A MUC3B ZG16 CSPG5 CSPG4 AGR
-16.528654,1.5754495,nuclear replisome (GO:0043601),PRIM2 PRIM1 NUGGC CHRAC1 POLA1 POLD4 POLA2 POLE HELB POLD1 POLE2 POLD2 POLE3 POLD3 POLE
-13.063625,-1.7122681,pre-autophagosomal structure (GO:0000407),ATG9A BECN1 BECN2 PLEKHF1 PLEKHF2 TRAPPC8 ATG9B WIPI1 WIPI2 ZFYVE1 ATG13 STX12 C6ORF106 ATG101 NBR1 ATG2B ATG2A ULK3 ULK2 PIK3C3 ULK1 ATG
-13.568624,-0.06216267,septin ring (GO:0005940),SEPT10 SEPT11 SEPT12 SEPT1 SEPT2 TMEM250 SEPT14 SEPT5 SEPT6 SEPT3 SEPT4 SEPT9 SEPT7 SEPT
-13.716484,-3.1676815,endolysosome membrane (GO:0036020),AP2B1 CLTC CLEC16A AP2A2 CLTA PCSK9 AP2A1 AP2S1 TLR9 TLR8 TLR7 LDL
-16.651184,2.2386851,ESC/E(Z) complex (GO:0035098),SUZ12 EED HDAC2 H2AFY PHF1 AEBP2 EPOP SIRT1 DNMT3L MTF2 RBBP4 TRIM37 RBBP7 H2AFY2 JARID2 PHF19 EZH1 EZH
-12.644274,-1.7879746,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane (GO:0061202),RAB3A SLC32A1 SYT1 GAD2 HSPA8 DNAJC5 GAD1 VAMP
-17.233791,-0.56271863,axonemal microtubule (GO:0005879),ARFGEF2 ARL6 CEP162 CFAP206 SAXO1 SAXO
-15.036118,-0.5272237,cation channel complex (GO:0034703),KCNIP2 SHISA6 GRIN2D GRIN2C SHISA9 SHISA8 SHISA7 GRIN3A SHANK1 OLFM2 SCNN1G CNIH2 GRIN3B SCNN1B GPRIN1 KCNK1 CNIH3 CALM2 CALM3 KCNK4 CALM1 MC
-12.958834,-1.7433827,autophagosome (GO:0005776),ATG9A SH3GLB1 ATP13A2 HSPA8 NCOA4 ATG9B WIPI1 MAP1LC3B2 WIPI2 ATG14 ATG12 ATG16L2 ATG16L1 WDR81 TBC1D25 ULK1 WDFY3 PIK3C3 SQSTM1 TECPR
-16.578182,0.18768059,mitochondrial respiratory chain complex IV (GO:0005751),COX8A COX5A COX7C COX8C MT-CO1 MT-CO2 COX4I2 NDUFA4 COX6A2 COX5B COX6A1 C15ORF48 NDUFA4L2 UQCRC2 UQCRFS1 COX4I1 MT-CO
-15.42629,2.0243623,PML body (GO:0016605),MLIP CASP8AP2 UBE2I CBX5 ZBTB16 HIPK2 SIRT1 KLHL20 CHFR PML SENP2 CDK9 SKI ELF4 ARTN KAT6A TRIM16 WDFY3 SQSTM1 MRE11 LRCH4 ATR RNF222 TP5
-14.923406,2.2843778,heterochromatin (GO:0000792),HELLS H2AFZ CDKN2A CBX5 CBX3 ATRX H2AFY LRWD1 HMGA2 CBX1 UBE2A UBE2B HMGA1 SIRT1 RNF40 SIRT2 RNF20 INCENP UBE2U SNAI1 UBA1 MPHOSPH8 NOP5
-12.418258,-0.52662855,secretory granule lumen (GO:0034774),UNC13D EGF ACTN4 ACTN2 ACTN1 ARMC8 GTPBP2 MAPK14 GALNS CRISPLD2 TOLLIP PSMC2 PSMC3 SLPI GLA NHLRC2 NHLRC3 CD
-13.988465,0.040264435,protein kinase complex (GO:1902911),INSR IRS1 CAB39 SORBS1 NEK10 MAP3K
-12.805286,0.26373124,focal adhesion (GO:0005925),RPL22 ACTN4 ACTN3 ACTN2 NUP214 RPL23 ACTN1 AFAP1 L1CAM HNRNPK MARCKS LAP3 TRIP6 CD9 ARMC5 VIM HSPA1A RPL27 EPHA2 TLN2 TLN1 PFN1 HSPA1
-12.2892885,-1.3966138,azurophil granule lumen (GO:0035578),CTSA FUCA1 UNC13D ACTR2 ANXA2 PTGES2 IST1 GCA GGH FUCA2 TUBB DEFA3 PA2G4 DEFA1 AZU1 PRSS57 LYZ ADA2 GALNS DNAJC3 NPC2 TOLLIP S100A7 GLA NHLRC3 MAN2B1 ACTR10 FR
-14.608827,-2.7341719,phagocytic vesicle membrane (GO:0030670),ATP6V0C ATP6V0E1 ATP6V0B ATP6V0E2 ANXA3 SLC11A1 HLA-C CYBB TAP1 HLA-A CYBA HLA-B HLA-G TAPBP HLA-E ATG12 HLA-F VAMP8 PIK3C3 ATP6V0D2 CALR SEC22B VAMP
-11.312444,5.5063305,prespliceosome (GO:0071010),SF3A2 SNRPN PRPF40B U2AF2 PRPF40A CRNKL1 UHMK1 XAB2 PRPF39 LSM7 SNRPD3 SNRNP70 SNRPD1 LUC7L SNRPGP15 NAA38 SNRPG SF3B1 SF3A1 LUC7L3 SNRP
-16.657566,0.81206095,mitochondrial inner membrane presequence translocase complex (GO:0005744),PAM16 TIMM23 DNAJC15 TIMM10 TIMM21 DNAJC19 TIMM50 GRPEL2 GRPEL1 TIMM23B TIMM17B TIMM17A SLC25A
-16.591679,-1.0200797,sodium channel complex (GO:0034706),SCNN1G SCNN1B GRIK4 SCNN1A GRIK5 GRIK2 GRIK3 GRIK1 SCN2A TRPM
-17.308506,0.66630495,ATP-binding cassette (ABC) transporter complex (GO:0043190),ABCA2 ABCG8 ABCD4 ABCA7 ABCB8 ABCB6 ABCG
-16.244131,0.7600239,mitochondrial matrix (GO:0005759),ACOT9 MECR PDHX PHYKPL ADHFE1 HSPE1 ETNPPL PC MTHFD2 SCO2 KARS PPA2 FDX1 LACTB2 MTHFD2L ETHE1 FDX2 ACOT2 DNA2 SUCLG2 TFAM SUCLG
-16.768164,-1.7463744,Golgi cisterna membrane (GO:0032580),GOLGA8T GOLGA8S GOLGA8K GOLGA8N GOLGA8M NSG2 GOLGA8O GOLGA2P5 GOLGA8R GOLGA8Q GOLGA6B GOLGA6A GOLGA6D GOLGA8F GOLGA6C GOLGA8DP TMEM115 GOLGA8H GOLGA8J GOLGA8
-14.697977,0.22075236,intercalated disc (GO:0014704),DSP JUP ANK3 TMEM65 ANK2 ATP1B1 DES FXYD1 DLG1 DSG2 PKP2 SCN4B OBSL1 VAMP5 DSC2 FGF13 RANGR
-13.277401,-2.4252126,lysosome (GO:0005764),STARD3 UNC13D EGF LUM ANKFY1 AP1S1 LNPEP GDAP2 ZFYVE26 GALNS ZFYVE16 OSTM1 TMEM79 WDR81 GLA PI4K2
-11.569085,0.96761,polysomal ribosome (GO:0042788),RPL41 RPL24 LARP4B NR0B1 RPS26 RPS29 RPS28 RPS21 RPS2
-15.758645,1.4133064,Rad51B-Rad51C-Rad51D-XRCC2 complex (GO:0033063),RAD51C RAD51B RAD51 RAD51D DMC1 XRCC3 XRCC
-15.689439,1.4754022,site of DNA damage (GO:0090734),SLF2 KDM4D PARP3 SLF1 H2AFX HUS1 RPA2 RAD50 SETMAR PARP9 RNF169 RNF168 RAD51 PRPF19 ARTN RFWD3 APLF PAPD7 RAD18 AUNIP MRE1
-17.089489,-0.6356727,mitochondrial large ribosomal subunit (GO:0005762),NSUN3 NSUN4 MRPL28 MRPL27 MRPL24 MRPL22 MRPL23 MRPL32 MRPL3
-13.665219,1.297002,spindle (GO:0005819),SEPT12 KLHL22 SPICE1 WDR73 EML2 CDC25B DCDC2 CDC20 DYNC1LI1 ZW10 TBL1XR1 NIN SGO1 KATNAL2 FAM161A BUB1B CDC16 KATNAL1 KIF4A ARL8A CEP85 KIF20A ALPK3 KIF20B PKP4 SBDS CALM2 CALM3 ARL8B CEP89 MAD2L
-15.54473,-1.5951477,lamellar body (GO:0042599),SFTA3 SFTPB SPINK5 ABCA3 SFTPC KRTDAP NAPSA SFTPD KLK5 CKAP4 KLK7 ABCA12 CTSH SFTPA1 SFTPA
-13.791316,-0.60382575,invadopodium (GO:0071437),ITGB1 ITGA3 MSN DPP4 PAK1 PDPN FAP RUFY3 FSCN1 WASHC1 EZR NOX
-13.247444,-1.3235317,aggresome (GO:0016235),CCZ1B EDEM1 SFMBT2 STRADB ZBTB14 PICK1 CCZ1 EEF2 URB2 ZDHHC17 RANGAP1 FGR KLF8 SLFN11 SERGEF XRN2 TDP2 HSPA1A TRIM37 PRKCQ SQSTM
-13.165456,-1.9694726,autophagosome membrane (GO:0000421),GABARAP GABARAPL3 GABARAPL2 GABARAPL1 SH3GLB1 STX17 MAP1LC3B2 WIPI1 MAP1LC3A MAP1LC3C MAP1LC3B ATG16L2 ATG16L1 WDR81 PRKD1 ULK
-14.955877,2.1182914,pericentric heterochromatin (GO:0005721),HELLS CBX5 ATRX CBX3 H2AFY LRWD1 IKZF1 CENPC INCENP KMT5C NCAPD3 SNAI
-16.750162,0.053804334,mitochondrial proton-transporting ATP synthase complex (GO:0005753),ATPIF1 ATP5A1 ATP5L USMG5 ATP5C1 ATP5J ATP5I ATP5G3 ATP5F1 ATP5G2 ATP5O ATP5G1 MT-ATP8 ATP5D ATP5J2 MT-ATP6 ATP5B ATP5L2 ATP5H C14ORF2 ATP5E PPI
-15.7784815,-0.2529327,spectrin-associated cytoskeleton (GO:0014731),SPTA1 DMTN EPB41 ANK3 ANK1 RHBG SPTB SPTBN
-14.249288,-0.5842042,messenger ribonucleoprotein complex (GO:1990124),CPEB2 CPEB1 FMR1 PKP3 CPEB4 CPEB3 PKP
-13.369842,-3.3730547,actin cortical patch (GO:0030479),HIP1 WIPF1 WIPF2 WIPF3 HIP1R WAS WAS
-16.60249,0.8433984,integral component of mitochondrial membrane (GO:0032592),COA3 AGK COA1 UQCC3 MUL1 TOMM20L TIMM23 GDAP1 TMEM177 PINK1 COQ2 SMDT1 SCO2 SCO1 TOMM7 MC
-15.78085,-0.22433406,main axon (GO:0044304),NAV1 PARD3 KCNAB2 ANK3 ERMN SIRT2 DLG2 NFASC DLG4 MAPT KCNQ2 BIN1 KCNQ3 SCN8A CNTN2 SCN2
-15.198301,3.1807423,Swr1 complex (GO:0000812),ZNHIT1 RUVBL1 ING3 TRRAP KAT5 RUVBL2 ANP32E EP400 BRD
-11.123283,5.336224,U5 snRNP (GO:0005682),SNRPN MAPKBP1 DDX23 WDR62 PRPF6 NWD1 PRPF18 PRPF8 DCAF4 SNRNP40 SNRPD3 SNRPD2 TEP1 SNRPD1 CD2BP2 SNRPGP15 NAA38 SNRPG TXNL4B SNRPE SNRNP200 TXNL4A SNRP
-16.930075,-0.18171032,oxoglutarate dehydrogenase complex (GO:0045252),DHTKD1 KAT2A MRPS36 OGDHL DLST DLD OGD
-17.926388,-0.18792224,Cdc73/Paf1 complex (GO:0016593),SETD5 WDR61 CTR9 LEO1 RTF1 PEX2 CDC73 PAF
-15.172774,3.508008,histone acetyltransferase complex (GO:0000123),PHF20 MCRS1 WDR5 ELP1 MSL3 ELP2 JADE2 ELP3 JADE1 ELP4 KANSL1 JADE3 HCFC1 MORF4L1 MORF4L2 ING4 KANSL2 KANSL3 MSL3P1 OGT KAT8 KAT
-15.414882,-1.6213673,multivesicular body (GO:0005771),SFTPB SFTPC NAPSA ATP13A2 SFTPD RAB27A RAB27B NSG2 PGA4 RAB11A PGA3 BACE1 PGA5 BST2 ZP2 SFTPA1 SFTPA2 STEAP3 TPT
-17.967253,0.39795405,microbody lumen (GO:0031907),IDH1 ACOT8 PHYH AOC1 BAAT GRHPR CAT ACOX3 AMACR ACOX2 AGPS GNPAT PEX7 ACOX1 FAR1 FAR2 PAOX ACOT6 CRAT AGXT FABP1 ACOT
-12.120865,-0.7682696,ficolin-1-rich granule membrane (GO:0101003),PTPRN2 RHOA CD300A SIGLEC14 NBEAL2 LILRB2 ATAD3B DYNC1LI1 CLEC4C CLEC4D DOK3 C16ORF62 SIGLEC5 DSG1 ARL8A ADAM8 DSC1 PKP
-17.598577,-0.19425528,transcription factor TFIIIC complex (GO:0000127),GTF3C2 GTF3C3 GTF3C4 GTF3C5 GTF3C6 GTF3C
-17.08421,-0.35117912,L-type voltage-gated calcium channel complex (GO:1990454),CACNB2 CACNB3 NOS1AP CACNA2D1 CACNA1S CACNA1C CACNA1
-11.214873,5.4405975,commitment complex (GO:0000243),UHMK1 PRPF39 SNRPD3 SNRNP70 SNRPD1 U2AF2 SNRNP35 SNRP
-17.529,-0.29705504,nuclear origin of replication recognition complex (GO:0005664),ORC6 REPIN1 ORC5 ORC2 ORC1 ORC4 ORC3 LRWD
-15.837779,-0.61597973,junctional sarcoplasmic reticulum membrane (GO:0014701),TRDN RYR2 JPH3 RYR1 JPH4 CASQ2 AKAP6 JPH1 JPH
-15.479648,2.232581,"chromosome, telomeric region (GO:0000781)",SSB CCDC155 ALYREF LIG4 MSH2 PPP1CA PPP1CB PML HIST3H3 HIST1H4A HAT1 WDR82 ZSCAN4 DNA2 MRE11 NHP
-14.194628,-0.47405168,axonal growth cone (GO:0044295),OLFM1 GPM6A C9ORF72 SHTN1 RTN4R FLRT3 FMR1 TAOK2 COBL FKBP4 L1CA
-15.417142,-2.2385306,endoplasmic reticulum-Golgi intermediate compartment (GO:0005793),PTPN2 NAT8B IST1 HSPA5 CCDC115 FN1 TAP1 TICAM2 YIF1A YIF1B TAPBP RGMB CNIH1 CNIH2 RAB37 TBC1D20 COL7A1 COPG1 MPPE1 COPG2 CNIH3 CALR CNIH4 ERGIC
-13.364538,0.8111515,microtubule (GO:0005874),DYNC2H1 MTUS2 CCT6A APC KATNAL2 CDC16 KATNAL1 KIF20A KIF20B CALM2 CALM
-12.902974,-0.0036039525,pseudopodium (GO:0031143),VAMP7 ACTN4 ACTN3 ACTN2 MSN ACTN1 RAB25 F2RL1 CAPN
-15.750424,0.39585114,myosin filament (GO:0032982),MYOM1 MYBPC3 MYH14 MYH9 MYH10 TRIM32 MYH
-13.473593,-0.13629217,stress fiber (GO:0001725),SEPT11 SEPT12 NEBL TPM4 TPM3 ACTN1 SORBS1 SHROOM4 LIMA1 PTK2 ACTA1 LCP1 MYH9 TEK FSCN1 ZYX DAAM
-11.805382,1.2159938,cytosolic small ribosomal subunit (GO:0022627),RPS8 RPS9 RPS6 MCTS1 RPS7 HBA1 MRPS18C MRPS18A RPS3A LARP4 RPSA MRPS5 MRPS9 RPS26P1
-13.705814,-3.0974555,endolysosome (GO:0036019),CTSB AP2B1 CLTC CLEC16A AP2A2 CLTA PCSK9 AP2A1 CTSS CTSL CTSK LGMN AP2S1 TLR9 TLR8 TLR7 HRG LDL
-14.080249,-1.6679504,caveola (GO:0005901),CAVIN1 CAVIN2 CAV3 CAVIN3 CAV2 CAVIN4 MYOF CAV1 EMP2 PTCH1 TGFBR2 FXYD1 ADTRP BMPR1
-14.594978,-0.11633178,apical dendrite (GO:0097440),GSK3A MYO1D NEURL1 MAP1B PTK2B NSMF CLU CPEB
-11.542555,0.39660376,P-body (GO:0000932),RC3H1 SAMD4B SAMD4A PNRC1 PNRC2 LIN28A CNOT7 CNOT8 CNOT1 CNOT2 AGO2 CNOT3 PSMC2 PSMC3 AJUBA CNOT9 DCP1B SQSTM1 TOP1 DCP1A TNRC6
-13.226372,-2.3660827,endosome lumen (GO:0031904),CTSB PRLR AP4B1 LNPEP GH1 GH2 LGM
-15.48913,-0.95298344,endoplasmic reticulum tubular network (GO:0071782),RTN4 ATL3 ATL1 PARP16 RNF41 REEP1 KPNB1 ZFYVE27 STIM1 RAB10 ARV1 REEP5 ASPH EMD RAB18 C2CD2L RAB3GAP
-14.535838,1.6006142,condensed nuclear chromosome kinetochore (GO:0000778),DSN1 CCNB1 PLK1 MIS18BP1 NUF2 BUB1B MIS12 CENPA BUB1 CENPC NDC8
-15.552475,2.9654267,BAF-type complex (GO:0090544),SMARCD1 SMARCC1 SMARCD2 RB1 SMARCD3 SMARCC2 SMARCB1 PBRM1 PHF10 ACTL6A ACTL6B SMARCE1 ARID1A ARID1B SMARCA2 SMARCA4 NCR
-14.575967,1.3990314,nuclear ubiquitin ligase complex (GO:0000152),PHC1 CBX8 PHC3 CBX7 PHC2 UBE2C CBX4 RING1 PCGF6 CBX2 RBX1 CDC20 UBE2S BUB1B CDC16 ANAPC4 ANAPC5 ANAPC7 ANAPC1 ANAPC2 RNF222 MAD2L
-17.19995,-0.22119646,chromatin silencing complex (GO:0005677),RRP8 BAHCC1 BAHD1 SUV39H1 BAZ2A TNRC18 SIRT1 SIRT
-14.776593,3.1548183,cyclin/CDK positive transcription elongation factor complex (GO:0008024),CDK9 RB1 SNW1 CCNT2 CCNT1 CDK12 TAF7 CDK1
-15.783925,-2.2417562,COPI-coated vesicle (GO:0030137),TMED10 CCDC115 TMED2 AP3B2 ARFGAP2 ARCN1 ARFGAP3 TMEM19
-14.403383,1.4043789,anaphase-promoting complex (GO:0005680),ANAPC13 ANAPC15 ANAPC16 CUL7 UBE2C ANAPC10 ANAPC11 CDC20 CDC23 FZR1 UBE2S CDC26 BUB1B CDC16 CDC27 ANAPC4 ANAPC5 ANAPC7 ANAPC1 ANAPC2 MAD2L
-17.410727,-1.0222781,nuclear exosome (RNase complex) (GO:0000176),DIS3 EXOSC8 EXOSC7 EXOSC6 EXOSC5 C1D EXOSC9 EXOSC4 EXOSC3 EXOSC2 MPHOSPH6 EXOSC
-16.900171,0.30928618,nucleolar ribonuclease P complex (GO:0005655),POP7 RPP40 RPP30 RPP21 POP1 RPP3
-14.974027,0.7831375,gamma-tubulin large complex (GO:0000931),MZT2B MZT2A CDK5RAP2 TUBGCP6 TUBGCP4 BRCA1 TUBGCP5 MZT
-14.476185,-2.6946807,clathrin-coated endocytic vesicle (GO:0045334),SFTPB SFTPC CD74 WNT5A SFTPD RAB35 CD9 CD207 HLA-DRA HLA-DQB1 ROR2 HLA-DQB
-14.803849,-1.4757795,platelet dense granule membrane (GO:0031088),ABCC4 CD63 SELP LAMP2 RAB27B ITPR
-13.4736395,-3.2881017,clathrin coat of endocytic vesicle (GO:0030128),HIP1 SGIP1 AP2B1 AP2A2 AP2A1 EGFR PICALM TBC1D5 HIP1R AP2S1 LDLRAP1 SLC18A3 AP2M
-13.850653,1.5740415,spindle midzone (GO:0051233),CENPV PLK1 CDC6 EML1 GEM CDC42 CENPE KIF18A KIF18B BUB1B UNC119 ARL8A PKP4 KIF20B ARL8B OR2A
-13.403082,-2.6181424,cytoplasmic vesicle membrane (GO:0030659),TOR1A AP1S1 AHNAK2 AP1B1 TMEM173 LNPEP MFSD10 VOPP
-17.32791,-0.55259687,MOZ/MORF histone acetyltransferase complex (GO:0070776),ING5 BRPF1 BRD1 BRPF3 MEAF6 KAT6B KAT6
-15.799685,2.6642392,nuclear chromosome part (GO:0044454),RFX3 WDHD1 GATAD2B HIST3H3 HNRNPK WDR82 POLR3D POLR3G ASF1A HNRNPC ASF1
-12.123536,-0.412097,ficolin-1-rich granule (GO:0101002),PTPRN2 GSN KRT1 CD300A AGL NBEAL2 PDAP1 HUWE1 ILF2 ATAD3B MAPK14 DYNC1LI1 CLEC4C EEF1A1 CLEC4D PPIA DOK3 CRISPLD2 PSMC2 PSMC3 HSPA1A ARL8A ADAM8 CDK13 DSC1 YPEL5 PKP1 PPIE CDA HSPA1B FCN
-13.896792,-2.1001785,membrane raft (GO:0045121),CAVIN1 CAVIN2 ARID3A ARID3C MALL CD4 FAS TEK MYADM PI4K2
-16.52237,-0.25991753,intrinsic component of the cytoplasmic side of the plasma membrane (GO:0031235),RASA4B RASAL1 RASAL2 RASAL3 SPTB DAB2IP RASA1 SPTA1 SYNGAP1 RASA4 NPHS2 MIEN1 RASA2 RASA3 NF
-11.257991,5.3012037,methylosome (GO:0034709),PRMT5 PRMT1 WDR77 SNRPD3 CLNS1A SNRPD2 SNRPD1 SNRPF SNRPG ERH SNRPE SNRP
-13.436331,-3.3381097,AP-2 adaptor complex (GO:0030122),HIP1 SGIP1 AP2B1 AP2A2 AP2A1 EGFR PICALM TBC1D5 HIP1R AP2S1 LDLRAP1 SLC18A3 AP2M
-15.889029,-0.3143278,node of Ranvier (GO:0033268),SPTBN4 ANK3 NFASC KCNQ2 BIN1 KCNQ3 SCN8A CNTN2 SPOCK1 MYOC SCN2A SCN1
-16.400515,0.86770093,intrinsic component of mitochondrial inner membrane (GO:0031304),COA3 AGK COA1 UQCC3 PET100 TIMM23 TMEM177 SLC25A19 COQ2 SMDT1 TMEM11 SCO2 SCO1 L2HGDH MC
-14.577445,-1.1993862,platelet alpha granule membrane (GO:0031092),SPARC ITGA2B APLP2 ITGB3 LHFPL2 SYTL4 SELP TMX3 CD9 CD109 PCDH7 PECAM1 PHACTR2 CD36 LY6G6F CYB5R1 SNC
-11.739028,1.0296746,cytosolic ribosome (GO:0022626),RPS8 RPL22 RPL21 RPS9 RPL36A-HNRNPH2 RPS6 RPL24 MCTS1 RPL23 RPS7 MRPS18C MRPS18A RPSA LARP4 RPL17-C18ORF32 MRTO4 RPL7L1 RPL26 RPL28 RPL22L1 RPL27 RPL29 RPL13AP3 NHP2 RPL26L
-16.014523,2.3491867,beta-catenin-TCF complex (GO:1990907),PYGO2 LEF1 TLE4 BCL9 TLE3 TCF7L2 TLE1 LDB1 CTNNB1 TCF4 BCL9
-16.819384,-0.25661853,manchette (GO:0002177),LRGUK RIMBP3 IQCG CCDC181 PPP1R42 RIMBP3C RIMBP3
-15.855495,-0.27262136,axon initial segment (GO:0043194),SPTBN4 NFASC KCNQ2 BIN1 KCNQ3 SCN8A NAV1 ANK3 NRCA
-16.444504,0.56953186,mitochondrial respiratory chain complex III (GO:0005750),MT-CO1 UQCC3 UQCRB UQCR10 BCS1L UQCRH UQCRHL UQCRQ UQCRC2 UQCRFS1 UQCRC1 PMPCB CYC
-11.222604,5.2567234,spliceosomal complex (GO:0005681),SNRPN GPKOW CWC15 CRNKL1 WBP11 DHX40 HNRNPM PHF5A SNRPA DDX39A DDX39B WDR83 TEP1 HNRNPC SNRPF PPIH SNRPG SNRNP25 SNRPE SNRP
-16.342335,-0.61046565,anchored component of plasma membrane (GO:0046658),NTNG2 NTNG1 RTBDN CD160 PRNP GP1BA IZUMO1R RGMB PRSS41 EFNA1 RTN4RL1 RTN4RL2 GAS1 MELTF ULBP1 FOLR3 ULBP3 CD24 FOLR2 ULBP2 FOLR
-14.500665,-2.672751,recycling endosome membrane (GO:0055038),PDIA3 FZD7 HLA-C HLA-A NSG1 HLA-B HLA-G SCAMP2 RAB11A RAP2A SCAMP1 HLA-E RAB11B EHD1 HLA-F EHD2 CLIP3 EHD3 RAB12 EHD4 RAP2B RAP2C SLC9A6 VAMP8 SLC9A7 RAB35 RAB14 RAB17 ARF6 VAMP
-17.159021,0.84146327,integral component of mitochondrial outer membrane (GO:0031307),FIS1 TOMM40 CPT1A DMPK ABCB6 MUL1 TOMM20L GDAP1 TOMM20 TOMM22 RHOT1 PINK1 RHOT2 FUNDC2 FUNDC1 BNIP3 BAK1 MGARP SLC25A4
-13.331207,-2.5157278,lytic vacuole membrane (GO:0098852),STARD3 SLC12A4 EGF ATP6V1E1 ANKFY1 AP1S1 AP1B1 CTNS MYO7A LNPEP MFSD12 GDAP2 ZFYVE26 RRAGB ZFYVE16 OSTM1 RRAGA TMEM79 WDR81 PI4K2
-17.591917,-0.7176656,death-inducing signaling complex (GO:0031264),CASP8 FAF1 CASP10 FAS TRADD CFLAR FADD RIPK
-15.500019,2.2243795,nuclear nucleosome (GO:0000788),H2AFB1 H2AFB2 H3F3A CENPA HIST3H2A HIST3H3 HIST1H4A HIST1H3A MPHOSPH8 TNP2 TNP
-17.369282,-0.2594392,preribosome (GO:0030684),PPAN-P2RY11 WDR37 IMP3 IMP4 NGDN RPS7 WDR74 DIEXF RPSA WDR36 BYSL NSA2 BOP1 CMSS1 LAS1L NAT1
-17.412493,-0.83729434,BLOC-1 complex (GO:0031083),SNAP25 SNAP47 BCAS4 SNAPIN DTNBP1 BLOC1S5-TXNDC5 STX12 BLOC1S5 BLOC1S6 BLOC1S1 BLOC1S2 BLOC1S3 BLOC1S4 KXD
-14.530764,0.41492078,intermediate filament (GO:0005882),DSP KRT71 CSNK1A1 KRT5 KRT4 KRT3 KRT2 KRT14 KRT13 KRT8 KRT7 KRT10 KRT76 KRT75 VMAC CLIP1 KRT18 KRT16 VIM PKP2 NES EPPK1 PKP1 SHANK
-11.843427,1.1934679,small ribosomal subunit (GO:0015935),RPS8 IMP3 RPS9 RPS6 MCTS1 RPS7 MRPS18C HBA1 MRPS18A RPS3A RPSA LARP4 MRPS6 MRPS5 MRPS9 RPS26P1
-17.22826,-0.6877816,outer dynein arm (GO:0036157),DNAH5 DNAH8 NME8 CCDC114 DYNLRB1 DNAL1 DYNLRB2 DNAI1 DNAI
